2025-07-09 15:27:45,357 - INFO - Starting phase: Optimized PDF Batch Translation Script
2025-07-09 15:27:45,357 - INFO - Reading configuration from 'config.ini'
2025-07-09 15:27:45,359 - INFO - Configuration loaded successfully
2025-07-09 15:27:45,359 - INFO - Starting phase: Input Configuration
2025-07-09 15:28:48,263 - INFO - Starting phase: Phase 1: PDF Text Extraction
2025-07-09 15:28:48,753 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,754 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,755 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,757 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,758 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,759 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,760 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,761 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,762 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,763 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,764 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,765 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,766 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,768 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,769 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,770 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,771 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,772 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,773 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,775 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,776 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,777 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,778 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,779 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,780 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,781 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,783 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,784 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,785 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,786 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,788 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,789 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,790 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,791 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,793 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,794 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,795 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,796 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,797 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,798 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,799 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,800 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,801 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,802 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,803 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,805 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,806 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,808 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,809 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,810 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,811 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,812 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,813 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,814 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,815 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,816 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,817 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,818 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,819 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,820 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,821 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,823 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,824 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,825 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,826 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,828 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,829 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,830 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,831 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,832 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,833 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,834 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,835 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,836 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,838 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,840 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,841 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,842 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,843 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,844 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,845 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,846 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,847 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,848 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,849 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,851 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,852 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,853 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,854 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,855 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,856 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,857 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,859 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,860 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,861 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,862 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,863 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,864 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,865 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,866 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,868 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,870 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,871 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,872 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,873 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,874 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,876 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,877 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,878 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,879 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,881 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,882 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,883 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,884 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,885 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,886 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,887 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,888 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,890 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,891 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,892 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,893 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,894 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,895 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,896 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,897 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,898 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,899 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,901 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,902 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,903 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,904 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,905 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,907 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,908 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,909 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,910 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,912 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,913 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,914 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,915 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,916 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,917 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,918 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,919 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,920 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,921 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,922 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,923 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,925 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,926 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,927 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,928 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,929 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,930 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,932 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,933 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,934 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,935 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,936 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,937 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,938 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,940 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,941 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,942 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,943 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,944 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,945 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,946 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,948 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,949 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,950 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,951 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,952 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,953 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,954 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,955 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,956 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,957 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,958 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,959 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,960 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,961 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,963 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,965 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,966 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,967 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,968 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,969 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,970 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,971 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,972 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,974 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,975 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,976 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,977 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,978 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,979 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,980 - WARNING - CropBox missing from /Page, defaulting to MediaBox
2025-07-09 15:28:48,981 - WARNING - CropBox missing from /Page, defaulting to MediaBox
